RowNumber,CustomerId,Surname,credit_score,Geography,Gender,Age,loan_age_years,outstanding_loan_balance,num_bank_products,has_credit_card,online_banking_active,annual_income,churned,monthly_income,estimated_property_value,ltv_ratio,payment_to_income_ratio,risk_score,balance_per_product
5665,15661723,Abramovich,667,Spain,Male,71,4,137260.78,1,0,1,94433.08,1,7869.423333333333,330515.78,0.4152926677207363,0.07267621685112888,0.2794815744624687,137260.78
5666,15766064,Komarova,559,France,Male,33,9,111060.05,2,1,0,110371.84,0,9197.653333333334,386301.44,0.2874958219156522,0.050311768835239135,0.312978640861631,55530.025
5667,15649616,Otutodilichukwu,636,Spain,Male,60,7,124447.73,1,1,1,141364.62,1,11780.385,494776.17,0.25152328981405875,0.04401657571746029,0.24429832329581935,124447.73
5668,15719017,Donaldson,672,France,Female,34,8,0.0,2,1,1,16245.25,0,1353.7708333333333,56858.375,0.0,0.0,0.12945454545454546,0.0
5669,15720919,Duggan,667,France,Male,42,7,0.0,1,0,1,108348.94,1,9029.078333333333,379221.29000000004,0.0,0.0,0.1330909090909091,0.0
5670,15706706,Chinwendu,648,Germany,Male,33,7,135310.41,2,0,1,171668.2,0,14305.683333333334,600838.7000000001,0.2252025543627599,0.03941044701348299,0.2262929913219638,67655.205
5671,15709653,Hamilton,497,France,Male,32,8,0.0,2,1,0,67364.42,0,5613.701666666667,235775.47,0.0,0.0,0.25672727272727275,0.0
5672,15805104,Smith,743,France,Female,73,6,0.0,2,0,1,107867.38,0,8988.948333333334,377535.83,0.0,0.0,0.07781818181818183,0.0
5673,15622442,Mazzi,619,France,Male,29,5,0.0,2,1,0,194310.1,0,16192.508333333333,680085.35,0.0,0.0,0.168,0.0
5674,15572801,Krischock,639,Spain,Male,34,5,139393.19,2,0,0,33950.08,0,2829.1733333333336,118825.28,1.1730937221439748,0.20529140137519558,0.5669700825102966,69696.595
5675,15767598,Kent,540,Spain,Male,28,8,0.0,2,0,0,197588.32,0,16465.693333333333,691559.12,0.0,0.0,0.22545454545454546,0.0
5676,15757897,Binder,766,France,Female,26,3,104258.8,1,1,1,428.23,0,35.685833333333335,1498.805,1.5,2.0,1.1110909090909091,104258.8
5677,15568104,Zubarev,749,France,Female,26,6,0.0,2,0,1,34948.77,0,2912.3974999999996,122320.69499999999,0.0,0.0,0.07345454545454545,0.0
5678,15763414,Degtyarev,655,Germany,Male,32,9,113447.01,1,1,0,82084.3,0,6840.358333333334,287295.05,0.3948797934388358,0.06910396385179626,0.2810133090053714,113447.01
5679,15732265,Obialo,630,France,Male,33,9,0.0,2,1,0,64804.59,0,5400.3825,226816.065,0.0,0.0,0.16000000000000003,0.0
5680,15621974,Davydova,778,Germany,Female,33,4,111063.73,2,1,0,83556.65,0,6963.054166666666,292448.27499999997,0.37977221783920595,0.06646013812186104,0.18623334315195644,55531.865
5681,15803947,Teng,757,Germany,Female,30,6,161378.02,1,0,0,71926.28,1,5993.856666666667,251741.97999999998,0.6410453274420103,0.1121829323023518,0.29360484155967226,161378.02
5682,15720706,Hsing,529,Spain,Female,39,2,82766.43,1,1,1,122925.44,0,10243.786666666667,430239.04000000004,0.1923731282033355,0.03366529743558371,0.3012660731462212,82766.43
5683,15759290,Coleman,620,Spain,Male,29,9,0.0,2,1,0,13133.88,0,1094.49,45968.579999999994,0.0,0.0,0.16727272727272727,0.0
5684,15651664,Wilder,615,France,Female,61,1,104267.7,1,1,0,62845.64,1,5237.136666666666,219959.74,0.474030838552546,0.08295539674669557,0.3380049614988634,104267.7
5685,15795132,Molineux,735,France,Female,25,3,91718.8,1,0,0,28411.23,0,2367.6025,99439.305,0.9223596242954434,0.16141293425170258,0.40876813120050737,91718.8
5686,15811565,Cocci,705,Spain,Female,47,3,63488.7,1,0,1,28640.92,1,2386.7433333333333,100243.22,0.6333465744615945,0.11083565053077904,0.3287092129522575,63488.7
5687,15713774,Chikwendu,644,Spain,Female,46,6,12459.19,1,0,0,156787.34,1,13065.611666666666,548755.69,0.02270443883688933,0.003973276796455633,0.1578214965081853,12459.19
5688,15691840,Fraser,505,Germany,Female,37,6,159863.9,2,0,1,125307.87,0,10442.3225,438577.545,0.36450543768719396,0.06378845159525894,0.37939725769382676,79931.95
5689,15682021,Lai,471,Germany,Male,23,6,104592.55,2,1,0,131736.23,0,10978.019166666667,461076.80500000005,0.22684409379474205,0.03969771641407986,0.35559890669901023,52296.275
5690,15612931,Korovin,722,Spain,Female,50,4,132088.59,1,1,1,128262.14,0,10688.511666666667,448917.49,0.29423801242406483,0.051491652174211346,0.19680980847039195,132088.59
5691,15676707,Sidorov,577,Spain,Female,39,4,0.0,2,1,0,91366.42,0,7613.868333333333,319782.47,0.0,0.0,0.19854545454545455,0.0
5692,15601383,Ibrahimova,744,Spain,Male,44,5,120654.68,1,1,0,82290.81,0,6857.5675,288017.83499999996,0.4189139189939401,0.07330993582393952,0.22475806553627298,120654.68
5693,15662662,Duigan,573,France,Female,30,6,0.0,2,1,0,66190.21,0,5515.850833333334,231665.73500000002,0.0,0.0,0.20145454545454547,0.0
5694,15752694,Taylor,653,France,Female,32,4,83772.95,1,0,1,23920.65,0,1993.3875,83722.27500000001,1.0006052749999923,0.1751059231249987,0.49598608671022454,83772.95
5695,15590683,Donaldson,660,France,Female,31,6,172325.67,1,0,1,45438.38,0,3786.5316666666663,159034.33,1.083575288429863,0.18962567547522607,0.520142107353345,172325.67
5696,15773591,Jobson,787,France,Male,46,7,117685.31,2,1,1,93360.35,0,7780.029166666667,326761.22500000003,0.36015690050127575,0.06302745758772327,0.17277348924488153,58842.655
5697,15723620,Lu,617,France,Male,41,7,0.0,2,0,1,14496.67,0,1208.0558333333333,50738.345,0.0,0.0,0.16945454545454547,0.0
5698,15671779,Nebechi,567,France,Male,39,5,0.0,2,0,0,168521.72,0,14043.476666666667,589826.02,0.0,0.0,0.20581818181818182,0.0
5699,15672966,Cross,682,Spain,Female,64,9,0.0,2,1,1,103318.44,0,8609.87,361614.54000000004,0.0,0.0,0.1221818181818182,0.0
5700,15624667,Wallace,684,France,Male,35,6,135871.5,1,1,1,87219.41,0,7268.284166666667,305267.935,0.44508932783916527,0.07789063237185392,0.2776212607905785,135871.5
5701,15812888,Perreault,447,France,Male,41,3,0.0,4,1,1,197490.39,1,16457.5325,691216.365,0.0,0.0,0.2930909090909091,0.0
5702,15724154,Manna,625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1,10567.719166666668,443844.205,0.2895267270640607,0.05066717723621062,0.26569453492644507,128504.76
5703,15749540,Hsiung,585,France,Male,36,7,0.0,2,1,0,94283.09,0,7856.924166666667,329990.815,0.0,0.0,0.19272727272727275,0.0
5704,15621063,Gibbons,516,France,Female,42,8,56228.25,1,1,0,46857.52,0,3904.793333333333,164001.31999999998,0.3428524233829338,0.05999917409201342,0.3637645701515751,56228.25
5705,15661626,Algeranoff,732,Germany,Female,45,6,98792.4,1,1,0,81491.7,1,6790.974999999999,285220.95,0.3463714709596192,0.06061500741793337,0.20791412533144757,98792.4
5706,15698703,Doherty,628,Germany,Male,40,5,181768.32,2,1,1,129107.97,0,10758.9975,451877.895,0.40225096649173336,0.07039391913605335,0.30324801114288147,90884.16
5707,15801431,Rowe,682,Spain,Female,48,9,101198.01,1,1,1,49732.9,0,4144.408333333334,174065.15,0.5813800752189625,0.10174151316331843,0.3271182946965025,101198.01
5708,15649451,Yates,746,France,Male,25,9,0.0,2,0,1,88728.47,0,7394.0391666666665,310549.645,0.0,0.0,0.07563636363636364,0.0
5709,15626156,Galloway,655,France,Female,60,3,0.0,2,1,1,86981.45,0,7248.454166666666,304435.075,0.0,0.0,0.14181818181818182,0.0
5710,15606158,Genovese,644,France,Female,39,9,0.0,1,1,0,3740.93,0,311.7441666666667,13093.255,0.0,0.0,0.14981818181818182,0.0
5711,15589496,Arrington,778,France,Male,34,5,139064.06,2,0,0,67949.32,0,5662.443333333334,237822.62000000002,0.5847385753297982,0.1023292506827147,0.2584839841673902,69532.03
5712,15730345,Miah,617,France,Female,35,2,104508.1,1,1,1,147636.46,0,12303.038333333332,516727.61,0.20224988558285092,0.03539372997699892,0.24074763012250042,104508.1
5713,15572038,Chijindum,660,Germany,Male,35,9,113948.58,1,1,0,188891.96,1,15740.996666666666,661121.86,0.17235639432645594,0.03016236900712979,0.1989374471818939,113948.58
5714,15643439,Ferguson,537,France,Male,47,10,0.0,2,0,1,25482.62,0,2123.5516666666667,89189.17,0.0,0.0,0.22763636363636364,0.0
5715,15604158,Smith,554,France,Female,39,10,0.0,2,1,1,18391.93,0,1532.6608333333334,64371.755000000005,0.0,0.0,0.21527272727272728,0.0
5716,15657396,Marshall,806,France,Male,31,9,0.0,2,0,1,140168.36,0,11680.696666666665,490589.25999999995,0.0,0.0,0.032,0.0
5717,15709478,P'an,611,Germany,Male,37,1,117524.72,2,0,1,161064.29,0,13422.024166666668,563725.015,0.20847880947770253,0.03648379165859794,0.24730696215907197,58762.36
5718,15628824,Burton,665,France,Female,37,5,160389.82,1,0,1,183542.08,0,15295.173333333332,642397.2799999999,0.24967387782214773,0.04369292861887585,0.22255549647776163,160389.82
5719,15814519,Kamdibe,648,France,Female,37,7,0.0,2,1,0,194238.92,0,16186.576666666668,679836.2200000001,0.0,0.0,0.1469090909090909,0.0
5720,15636520,Milani,692,France,Male,27,1,125547.53,1,0,0,7900.46,0,658.3716666666667,27651.61,1.5,0.7945583548299721,0.8032765973580825,125547.53
5721,15794414,Forbes,507,Spain,Male,46,6,92783.68,1,1,1,51424.29,0,4285.3575,179985.015,0.5155078049136479,0.0902138658598884,0.43117104668660633,92783.68
5722,15643671,Chiekwugo,696,Germany,Male,49,5,97036.22,2,1,0,152450.84,1,12704.236666666666,533577.94,0.18185950491131625,0.03182541335948035,0.176105475481239,48518.11
5723,15700650,Cousens,681,France,Male,34,3,0.0,2,0,0,55816.2,0,4651.349999999999,195356.69999999998,0.0,0.0,0.12290909090909091,0.0
5724,15680224,Ross,687,France,Female,26,6,0.0,2,1,1,32909.13,0,2742.4275,115181.95499999999,0.0,0.0,0.11854545454545456,0.0
5725,15784286,Wood,641,Spain,Male,40,5,102145.13,1,1,1,100637.07,0,8386.4225,352229.745,0.2899957526301477,0.050749256710275845,0.25422350280212713,102145.13
5726,15693996,Hawks,507,France,Female,33,1,113452.66,1,0,0,142911.99,0,11909.332499999999,500191.96499999997,0.22681823767400983,0.03969319159295173,0.32940797423463397,113452.66
5727,15764343,T'ien,688,Spain,Female,46,8,155681.72,1,1,0,26287.21,0,2190.6008333333334,92005.235,1.5,0.2961168568288533,0.6566532388668378,155681.72
5728,15704168,Ting,535,Germany,Male,38,8,127475.24,1,0,0,60775.76,1,5064.6466666666665,212715.16,0.5992767041145539,0.10487342322004695,0.44033594729128933,127475.24
5729,15680197,Thynne,701,France,Male,41,10,0.0,2,1,1,146257.77,0,12188.1475,511902.19499999995,0.0,0.0,0.10836363636363638,0.0
5730,15633729,Wang,488,France,Male,43,10,112751.13,1,1,1,28332.0,0,2361.0,99162.0,1.1370396926241908,0.1989819462092334,0.6640792189227546,112751.13
5731,15577683,Maclean,539,France,Female,29,4,0.0,2,1,1,100919.19,0,8409.9325,353217.16500000004,0.0,0.0,0.22618181818181818,0.0
5732,15800746,Watson,674,France,Male,45,7,144889.18,1,1,1,102591.9,1,8549.324999999999,359071.64999999997,0.4035104971389415,0.07061433699931477,0.2702374502414769,144889.18
5733,15788686,Gibson,538,Spain,Male,40,8,0.0,2,1,1,25554.4,0,2129.5333333333333,89440.40000000001,0.0,0.0,0.22690909090909092,0.0
5734,15742798,French,829,France,Female,22,7,150126.44,1,1,0,152107.93,1,12675.660833333333,532377.755,0.2819923232893155,0.049348656575630215,0.11467502123221099,150126.44
5735,15596647,Henderson,768,France,Male,54,8,69712.74,1,1,1,69381.05,0,5781.754166666667,242833.67500000002,0.2870802000587439,0.05023903501028019,0.16083213415707087,69712.74
5736,15756070,Greenwood,585,Spain,Female,44,4,0.0,2,0,1,101728.46,0,8477.371666666668,356049.61000000004,0.0,0.0,0.19272727272727275,0.0
5737,15775116,Anderson,581,France,Male,31,3,0.0,2,0,0,89040.61,0,7420.050833333334,311642.135,0.0,0.0,0.19563636363636364,0.0
5738,15575428,Mistry,682,Germany,Female,35,2,117438.92,2,1,1,16910.98,0,1409.2483333333332,59188.43,1.5,0.3472268313249735,0.6763498675793101,58719.46
5739,15654074,Tuan,653,France,Male,38,8,119315.75,1,1,0,150468.35,0,12539.029166666667,526639.225,0.22656069722113845,0.03964812201369923,0.22313537304317857,119315.75
5740,15695872,Fiorentini,712,France,Female,30,1,89571.59,1,1,1,177613.19,0,14801.099166666667,621646.165,0.14408773840018782,0.02521535422003287,0.15115456414970257,89571.59
5741,15568885,Scott,620,Germany,Female,34,8,102251.57,1,1,0,120672.09,0,10056.0075,422352.315,0.2421001764841753,0.042367530884730685,0.252613039483399,102251.57
5742,15725036,Jideofor,709,France,Male,42,9,118546.71,1,0,1,77142.85,0,6428.570833333334,269999.97500000003,0.43906192954277123,0.07683583766998497,0.25731478470928143,118546.71
5743,15632665,Yevseyev,832,France,Male,61,2,0.0,1,0,1,127804.66,1,10650.388333333334,447316.31,0.0,0.0,0.013090909090909092,0.0
5744,15571476,Kelly,635,Spain,Male,38,0,103257.14,1,0,0,158344.63,0,13195.385833333334,554206.2050000001,0.1863153805721103,0.03260519160011931,0.22203980801530526,103257.14
5745,15776850,Smith,749,Spain,Female,43,1,124209.02,1,1,1,167179.48,0,13931.623333333335,585128.18,0.21227659894965234,0.03714840481618916,0.14828204658429792,124209.02
5746,15623649,Ogle,629,Spain,Male,32,3,0.0,2,1,1,15404.64,0,1283.72,53916.24,0.0,0.0,0.16072727272727272,0.0
5747,15751131,Moss,836,Spain,Female,41,7,150302.84,1,1,1,156036.19,0,13003.015833333333,546126.665,0.27521608013774607,0.04816281402410556,0.10719548643037366,150302.84
5748,15688128,Loggia,542,Spain,Male,34,8,108653.93,1,0,1,144725.14,0,12060.428333333335,506537.99000000005,0.2145030227643932,0.03753802898376882,0.2996123155244486,108653.93
5749,15678412,Nwankwo,645,France,Female,45,8,85325.93,1,0,0,22558.74,0,1879.8950000000002,78955.59000000001,1.080682571050384,0.18911944993381719,0.5300315153861694,85325.93
5750,15770291,Allan,844,France,Female,29,8,0.0,2,0,0,147342.03,0,12278.5025,515697.105,0.0,0.0,0.004363636363636364,0.0
5751,15583392,Woronoff,747,Germany,Male,37,9,135776.36,3,1,0,85470.45,1,7122.537499999999,299146.575,0.45387903906304117,0.07942883183603222,0.23490145217881292,45258.78666666666
5752,15690731,Wolfe,645,France,Male,40,6,131411.24,1,1,1,194656.11,0,16221.342499999999,681296.385,0.19288409992077088,0.03375471748613491,0.21708255431298082,131411.24
5753,15697948,Henderson,752,Spain,Female,36,3,0.0,2,1,1,48505.1,0,4042.0916666666667,169767.85,0.0,0.0,0.07127272727272728,0.0
5754,15608328,Sutherland,760,Spain,Female,41,6,0.0,2,0,0,101491.23,0,8457.602499999999,355219.305,0.0,0.0,0.06545454545454546,0.0
5755,15766378,Marsden,714,Germany,Female,45,9,106431.97,2,1,1,164117.69,0,13676.474166666667,574411.915,0.1852885833679129,0.03242550208938476,0.16422331654628022,53215.985
5756,15600813,Hyde,717,France,Male,50,9,90305.76,1,1,1,124626.57,0,10385.5475,436192.995,0.20703166037776466,0.03623054056610881,0.16970593301043477,90305.76
5757,15706217,Kao,645,Germany,Male,28,7,117466.03,2,1,1,34490.06,0,2874.1716666666666,120715.20999999999,0.9730839220674844,0.17028968636180977,0.49210299161969734,58733.015
5758,15601417,T'ang,681,France,Male,32,3,148884.47,2,1,1,90967.37,0,7580.614166666666,318385.795,0.46762284102530394,0.08183399717942819,0.2877461423705105,74442.235
5759,15610972,Crawford,681,Germany,Female,44,4,91115.76,2,0,0,24208.84,1,2017.4033333333334,84730.94,1.0753540560272314,0.1881869598047655,0.50197139565869,45557.88
5760,15674620,Dilibe,679,Germany,Female,37,8,77373.87,2,0,1,174873.09,0,14572.7575,612055.815,0.12641636286063224,0.022122863500610643,0.16892540427200922,38686.935
5761,15785350,Austin,528,Spain,Male,23,7,104744.89,1,1,0,170262.97,0,14188.580833333333,595920.395,0.17576993651979306,0.03075973889096379,0.2961407208050452,104744.89
5762,15749119,Santiago,710,France,Female,31,3,0.0,2,1,1,112289.06,0,9357.421666666667,393011.70999999996,0.0,0.0,0.10181818181818181,0.0
5763,15756535,Chibugo,733,Germany,Male,39,5,91538.51,1,1,1,93783.0,0,7815.25,328240.5,0.2788763421942143,0.048803359883987506,0.18339481971436963,91538.51
5764,15700965,Toscano,724,France,Female,32,6,0.0,2,1,1,150026.79,0,12502.2325,525093.765,0.0,0.0,0.09163636363636364,0.0
5765,15791851,Afanasyeva,726,France,Female,34,0,185734.75,1,1,1,102036.82,0,8503.068333333335,357128.87,0.5200776683218021,0.09101359195631537,0.27350919626525344,185734.75
5766,15717156,Sokolov,520,France,Male,30,3,143396.54,2,1,1,898.51,0,74.87583333333333,3144.785,1.5,2.0,1.29,71698.27
5767,15740846,Wei,556,France,Male,40,5,125909.85,1,1,1,95124.4,0,7927.033333333333,332935.39999999997,0.3781810225046661,0.06618167893831657,0.3471269922510767,125909.85
5768,15573284,Olisanugo,579,France,Female,45,2,0.0,2,0,0,11514.39,0,959.5324999999999,40300.365,0.0,0.0,0.1970909090909091,0.0
5769,15729083,Gorman,674,France,Male,36,2,154525.7,1,0,1,27468.72,0,2289.06,96140.52,1.5,0.28127575656965453,0.6623827269708963,154525.7
5770,15611612,Priestley,570,France,Female,29,0,0.0,1,1,0,37092.43,0,3091.0358333333334,129823.505,0.0,0.0,0.20363636363636362,0.0
5771,15694381,Lloyd,631,France,Male,51,8,100654.8,1,1,0,171587.9,0,14298.991666666667,600557.65,0.16760222769620867,0.029330389846836523,0.21835251253564084,100654.8
5772,15651737,Salmond,623,Spain,Male,44,1,83325.77,1,0,1,80828.78,0,6735.731666666667,282900.73,0.2945406680286757,0.05154461690501824,0.26891649457101724,83325.77
5773,15663168,MacDonald,665,France,Male,35,8,110934.54,1,1,0,169287.99,0,14107.332499999999,592507.965,0.18722877421571876,0.03276503548775079,0.20054359745649541,110934.54
5774,15643426,Robertson,523,Spain,Female,36,8,113680.54,1,0,0,13197.44,0,1099.7866666666666,46191.04,1.5,0.43069163413510503,0.8170256720587132,113680.54
5775,15618245,Chukwumaobim,706,Germany,Male,31,1,117020.08,2,1,0,54439.53,0,4536.6275,190538.35499999998,0.6141549820769683,0.10747712186346946,0.32121690390940405,58510.04
5776,15717527,Ifeanacho,619,France,Female,49,9,145359.99,1,1,0,38186.85,0,3182.2374999999997,133653.975,1.0875844882279033,0.19032728543988311,0.5513735321003359,145359.99
5777,15793478,Li Fonti,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1,2272.883333333333,95461.09999999999,1.5,0.27753235611154703,0.7201687977425549,151391.68
5778,15642248,Ko,608,Spain,Male,66,8,123935.35,1,1,1,65758.19,0,5479.849166666667,230153.665,0.5384895782563358,0.09423567619485879,0.3658175763353584,123935.35
5779,15640377,Goloubev,526,France,Female,36,0,0.0,2,1,0,97767.63,0,8147.302500000001,342186.705,0.0,0.0,0.23563636363636364,0.0
5780,15723950,Kruglov,684,Spain,Male,40,2,70291.02,1,1,1,115468.84,1,9622.403333333334,404140.94,0.17392699685411728,0.030437224449470526,0.18203653911834908,70291.02
5781,15590327,Liao,604,Germany,Female,42,10,166031.45,1,1,0,98293.14,0,8191.095,344025.99,0.48261310141132074,0.08445729274698113,0.34903020915658145,166031.45
5782,15706199,White,636,Germany,Male,36,6,96643.32,1,0,0,182059.28,0,15171.606666666667,637207.48,0.1516669578329495,0.02654171762076616,0.20909896627247834,96643.32
5783,15671514,Sinclair,669,Spain,Female,33,8,0.0,2,0,1,128538.05,0,10711.504166666668,449883.175,0.0,0.0,0.13163636363636363,0.0
5784,15727041,Fiorentini,624,France,Male,71,7,0.0,2,1,1,108841.83,0,9070.1525,380946.405,0.0,0.0,0.16436363636363638,0.0
5785,15738063,Shen,631,France,Male,29,2,0.0,2,1,1,18581.84,0,1548.4866666666667,65036.44,0.0,0.0,0.1592727272727273,0.0
5786,15711733,Rapuokwu,753,France,Male,48,4,0.0,2,0,1,146821.42,0,12235.118333333334,513874.97000000003,0.0,0.0,0.07054545454545455,0.0
5787,15652320,Woronoff,588,France,Male,40,5,0.0,2,0,0,100727.68,0,8393.973333333333,352546.88,0.0,0.0,0.19054545454545457,0.0
5788,15634180,Holden,729,Germany,Male,26,4,97268.1,2,1,0,39356.38,0,3279.6983333333333,137747.33,0.7061341951237822,0.12357348414666189,0.3369123037811332,48634.05
5789,15694566,Roberts,602,France,Female,42,10,0.0,2,0,0,169921.11,1,14160.092499999999,594723.885,0.0,0.0,0.1803636363636364,0.0
5790,15726103,Tsou,689,Germany,Female,55,1,76296.81,1,1,0,42364.75,1,3530.3958333333335,148276.625,0.5145572338188841,0.09004751591830473,0.29847233401206574,76296.81
5791,15646351,Somerville,486,Spain,Male,27,7,0.0,2,1,0,28823.04,0,2401.92,100880.64,0.0,0.0,0.26472727272727276,0.0
5792,15730044,Greco,809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1,15203.0675,638528.835,0.10101022297606968,0.017676789020812194,0.06542428541724638,21499.313333333335
5793,15795186,Leonard,562,France,Male,38,5,0.0,1,1,0,115700.2,0,9641.683333333332,404950.7,0.0,0.0,0.20945454545454548,0.0
5794,15784890,McKenzie,763,Spain,Female,32,8,0.0,2,1,0,16725.53,0,1393.7941666666666,58539.354999999996,0.0,0.0,0.06327272727272727,0.0
5795,15694125,McElhone,669,France,Male,57,5,0.0,2,1,1,56875.76,0,4739.6466666666665,199065.16,0.0,0.0,0.13163636363636363,0.0
5796,15565891,Dipietro,709,France,Male,39,8,0.0,2,1,0,56214.09,0,4684.5075,196749.315,0.0,0.0,0.10254545454545455,0.0
5797,15674254,Kerr,554,Spain,Female,45,4,0.0,2,1,1,193412.05,0,16117.670833333332,676942.1749999999,0.0,0.0,0.21527272727272728,0.0
